path,label,group,n_rows,n_channels,src_axes,z_imputed,orig_name
circle/Ethan_PL__circle_ethan_pl_042.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_042.csv
circle/Ethan_PL__circle_ethan_pl_043.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_043.csv
circle/Ethan_PL__circle_ethan_pl_044.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_044.csv
circle/Ethan_PL__circle_ethan_pl_045.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_045.csv
circle/Ethan_PL__circle_ethan_pl_046.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_046.csv
circle/Ethan_PL__circle_ethan_pl_047.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_047.csv
circle/Ethan_PL__circle_ethan_pl_048.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_048.csv
circle/Ethan_PL__circle_ethan_pl_049.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_049.csv
circle/Ethan_PL__circle_ethan_pl_050.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_050.csv
circle/Ethan_PL__circle_ethan_pl_051.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_051.csv
circle/Ethan_PL__circle_ethan_pl_052.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_052.csv
circle/Ethan_PL__circle_ethan_pl_053.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_053.csv
circle/Ethan_PL__circle_ethan_pl_054.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_054.csv
circle/Ethan_PL__circle_ethan_pl_055.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_055.csv
circle/Ethan_PL__circle_ethan_pl_056.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_056.csv
circle/Ethan_PL__circle_ethan_pl_057.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_057.csv
circle/Ethan_PL__circle_ethan_pl_058.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_058.csv
circle/Ethan_PL__circle_ethan_pl_059.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_059.csv
circle/Ethan_PL__circle_ethan_pl_060.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_060.csv
circle/Ethan_PL__circle_ethan_pl_061.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_061.csv
circle/Ethan_PL__circle_ethan_pl_062.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_062.csv
circle/Ethan_PL__circle_ethan_pl_063.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_063.csv
circle/Ethan_PL__circle_ethan_pl_064.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_064.csv
circle/Ethan_PL__circle_ethan_pl_065.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_065.csv
circle/Ethan_PL__circle_ethan_pl_066.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_066.csv
circle/Ethan_PL__circle_ethan_pl_067.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_067.csv
circle/Ethan_PL__circle_ethan_pl_068.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_068.csv
circle/Ethan_PL__circle_ethan_pl_069.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_069.csv
circle/Ethan_PL__circle_ethan_pl_070.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_070.csv
circle/Ethan_PL__circle_ethan_pl_071.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_071.csv
circle/Ethan_PL__circle_ethan_pl_072.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_072.csv
circle/Ethan_PL__circle_ethan_pl_073.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_073.csv
circle/Ethan_PL__circle_ethan_pl_074.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_074.csv
circle/Ethan_PL__circle_ethan_pl_075.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_075.csv
circle/Ethan_PL__circle_ethan_pl_076.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_076.csv
circle/Ethan_PL__circle_ethan_pl_077.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_077.csv
circle/Ethan_PL__circle_ethan_pl_078.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_078.csv
circle/Ethan_PL__circle_ethan_pl_079.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_079.csv
circle/Ethan_PL__circle_ethan_pl_080.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_080.csv
circle/Ethan_PL__circle_ethan_pl_081.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_081.csv
circle/Ethan_PL__circle_ethan_pl_082.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_082.csv
circle/Ethan_PL__circle_ethan_pl_083.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_083.csv
circle/Ethan_PL__circle_ethan_pl_084.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_084.csv
circle/Ethan_PL__circle_ethan_pl_085.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_085.csv
circle/Ethan_PL__circle_ethan_pl_086.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_086.csv
circle/Ethan_PL__circle_ethan_pl_087.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_087.csv
circle/Ethan_PL__circle_ethan_pl_088.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_088.csv
circle/Ethan_PL__circle_ethan_pl_089.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_089.csv
circle/Ethan_PL__circle_ethan_pl_090.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_090.csv
circle/Ethan_PL__circle_ethan_pl_091.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_091.csv
circle/Ethan_PL__circle_ethan_pl_092.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_092.csv
circle/Ethan_PL__circle_ethan_pl_093.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_093.csv
circle/Ethan_PL__circle_ethan_pl_094.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_094.csv
circle/Ethan_PL__circle_ethan_pl_095.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_095.csv
circle/Ethan_PL__circle_ethan_pl_096.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_096.csv
circle/Ethan_PL__circle_ethan_pl_097.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_097.csv
circle/Ethan_PL__circle_ethan_pl_098.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_098.csv
circle/Ethan_PL__circle_ethan_pl_099.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_099.csv
circle/Ethan_PL__circle_ethan_pl_100.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_100.csv
circle/Ethan_PL__circle_ethan_pl_101.csv,circle,Ethan_PL,100,3,3,0,circle_ethan_pl_101.csv
circle/Jason__circle_jason_00.csv,circle,Jason,100,3,3,0,circle_jason_00.csv
circle/Jason__circle_jason_01.csv,circle,Jason,100,3,3,0,circle_jason_01.csv
circle/Jason__circle_jason_02.csv,circle,Jason,100,3,3,0,circle_jason_02.csv
circle/Jason__circle_jason_03.csv,circle,Jason,100,3,3,0,circle_jason_03.csv
circle/Jason__circle_jason_04.csv,circle,Jason,100,3,3,0,circle_jason_04.csv
circle/Jason__circle_jason_05.csv,circle,Jason,100,3,3,0,circle_jason_05.csv
circle/Jason__circle_jason_06.csv,circle,Jason,100,3,3,0,circle_jason_06.csv
circle/Jason__circle_jason_07.csv,circle,Jason,100,3,3,0,circle_jason_07.csv
circle/Jason__circle_jason_08.csv,circle,Jason,100,3,3,0,circle_jason_08.csv
circle/Jason__circle_jason_09.csv,circle,Jason,100,3,3,0,circle_jason_09.csv
circle/Jason__circle_jason_10.csv,circle,Jason,100,3,3,0,circle_jason_10.csv
circle/Jason__circle_jason_100.csv,circle,Jason,100,3,3,0,circle_jason_100.csv
circle/Jason__circle_jason_11.csv,circle,Jason,100,3,3,0,circle_jason_11.csv
circle/Jason__circle_jason_12.csv,circle,Jason,100,3,3,0,circle_jason_12.csv
circle/Jason__circle_jason_13.csv,circle,Jason,100,3,3,0,circle_jason_13.csv
circle/Jason__circle_jason_14.csv,circle,Jason,100,3,3,0,circle_jason_14.csv
circle/Jason__circle_jason_15.csv,circle,Jason,100,3,3,0,circle_jason_15.csv
circle/Jason__circle_jason_16.csv,circle,Jason,100,3,3,0,circle_jason_16.csv
circle/Jason__circle_jason_17.csv,circle,Jason,100,3,3,0,circle_jason_17.csv
circle/Jason__circle_jason_18.csv,circle,Jason,100,3,3,0,circle_jason_18.csv
circle/Jason__circle_jason_19.csv,circle,Jason,100,3,3,0,circle_jason_19.csv
circle/Jason__circle_jason_20.csv,circle,Jason,100,3,3,0,circle_jason_20.csv
circle/Jason__circle_jason_21.csv,circle,Jason,100,3,3,0,circle_jason_21.csv
circle/Jason__circle_jason_22.csv,circle,Jason,100,3,3,0,circle_jason_22.csv
circle/Jason__circle_jason_23.csv,circle,Jason,100,3,3,0,circle_jason_23.csv
circle/Jason__circle_jason_24.csv,circle,Jason,100,3,3,0,circle_jason_24.csv
circle/Jason__circle_jason_25.csv,circle,Jason,100,3,3,0,circle_jason_25.csv
circle/Jason__circle_jason_26.csv,circle,Jason,100,3,3,0,circle_jason_26.csv
circle/Jason__circle_jason_27.csv,circle,Jason,100,3,3,0,circle_jason_27.csv
circle/Jason__circle_jason_28.csv,circle,Jason,100,3,3,0,circle_jason_28.csv
circle/Jason__circle_jason_29.csv,circle,Jason,100,3,3,0,circle_jason_29.csv
circle/Jason__circle_jason_30.csv,circle,Jason,100,3,3,0,circle_jason_30.csv
circle/Jason__circle_jason_31.csv,circle,Jason,100,3,3,0,circle_jason_31.csv
circle/Jason__circle_jason_32.csv,circle,Jason,100,3,3,0,circle_jason_32.csv
circle/Jason__circle_jason_33.csv,circle,Jason,100,3,3,0,circle_jason_33.csv
circle/Jason__circle_jason_34.csv,circle,Jason,100,3,3,0,circle_jason_34.csv
circle/Jason__circle_jason_35.csv,circle,Jason,100,3,3,0,circle_jason_35.csv
circle/Jason__circle_jason_36.csv,circle,Jason,100,3,3,0,circle_jason_36.csv
circle/Jason__circle_jason_37.csv,circle,Jason,100,3,3,0,circle_jason_37.csv
circle/Jason__circle_jason_38.csv,circle,Jason,100,3,3,0,circle_jason_38.csv
circle/Jason__circle_jason_39.csv,circle,Jason,100,3,3,0,circle_jason_39.csv
circle/Jason__circle_jason_40.csv,circle,Jason,100,3,3,0,circle_jason_40.csv
circle/Jason__circle_jason_41.csv,circle,Jason,100,3,3,0,circle_jason_41.csv
circle/Jason__circle_jason_42.csv,circle,Jason,100,3,3,0,circle_jason_42.csv
circle/Jason__circle_jason_43.csv,circle,Jason,100,3,3,0,circle_jason_43.csv
circle/Jason__circle_jason_44.csv,circle,Jason,100,3,3,0,circle_jason_44.csv
circle/Jason__circle_jason_45.csv,circle,Jason,100,3,3,0,circle_jason_45.csv
circle/Jason__circle_jason_46.csv,circle,Jason,100,3,3,0,circle_jason_46.csv
circle/Jason__circle_jason_47.csv,circle,Jason,100,3,3,0,circle_jason_47.csv
circle/Jason__circle_jason_48.csv,circle,Jason,100,3,3,0,circle_jason_48.csv
circle/Jason__circle_jason_49.csv,circle,Jason,100,3,3,0,circle_jason_49.csv
circle/Jason__circle_jason_50.csv,circle,Jason,100,3,3,0,circle_jason_50.csv
circle/Jason__circle_jason_51.csv,circle,Jason,100,3,3,0,circle_jason_51.csv
circle/Jason__circle_jason_52.csv,circle,Jason,100,3,3,0,circle_jason_52.csv
circle/Jason__circle_jason_53.csv,circle,Jason,100,3,3,0,circle_jason_53.csv
circle/Jason__circle_jason_54.csv,circle,Jason,100,3,3,0,circle_jason_54.csv
circle/Jason__circle_jason_55.csv,circle,Jason,100,3,3,0,circle_jason_55.csv
circle/Jason__circle_jason_56.csv,circle,Jason,100,3,3,0,circle_jason_56.csv
circle/Jason__circle_jason_57.csv,circle,Jason,100,3,3,0,circle_jason_57.csv
circle/Jason__circle_jason_58.csv,circle,Jason,100,3,3,0,circle_jason_58.csv
circle/Jason__circle_jason_59.csv,circle,Jason,100,3,3,0,circle_jason_59.csv
circle/Jason__circle_jason_60.csv,circle,Jason,100,3,3,0,circle_jason_60.csv
circle/Jason__circle_jason_61.csv,circle,Jason,100,3,3,0,circle_jason_61.csv
circle/Jason__circle_jason_62.csv,circle,Jason,100,3,3,0,circle_jason_62.csv
circle/Jason__circle_jason_63.csv,circle,Jason,100,3,3,0,circle_jason_63.csv
circle/Jason__circle_jason_64.csv,circle,Jason,100,3,3,0,circle_jason_64.csv
circle/Jason__circle_jason_65.csv,circle,Jason,100,3,3,0,circle_jason_65.csv
circle/Jason__circle_jason_66.csv,circle,Jason,100,3,3,0,circle_jason_66.csv
circle/Jason__circle_jason_67.csv,circle,Jason,100,3,3,0,circle_jason_67.csv
circle/Jason__circle_jason_68.csv,circle,Jason,100,3,3,0,circle_jason_68.csv
circle/Jason__circle_jason_69.csv,circle,Jason,100,3,3,0,circle_jason_69.csv
circle/Jason__circle_jason_70.csv,circle,Jason,100,3,3,0,circle_jason_70.csv
circle/Jason__circle_jason_71.csv,circle,Jason,100,3,3,0,circle_jason_71.csv
circle/Jason__circle_jason_72.csv,circle,Jason,100,3,3,0,circle_jason_72.csv
circle/Jason__circle_jason_73.csv,circle,Jason,100,3,3,0,circle_jason_73.csv
circle/Jason__circle_jason_74.csv,circle,Jason,100,3,3,0,circle_jason_74.csv
circle/Jason__circle_jason_75.csv,circle,Jason,100,3,3,0,circle_jason_75.csv
circle/Jason__circle_jason_76.csv,circle,Jason,100,3,3,0,circle_jason_76.csv
circle/Jason__circle_jason_77.csv,circle,Jason,100,3,3,0,circle_jason_77.csv
circle/Jason__circle_jason_78.csv,circle,Jason,100,3,3,0,circle_jason_78.csv
circle/Jason__circle_jason_79.csv,circle,Jason,100,3,3,0,circle_jason_79.csv
circle/Jason__circle_jason_80.csv,circle,Jason,100,3,3,0,circle_jason_80.csv
circle/Jason__circle_jason_81.csv,circle,Jason,100,3,3,0,circle_jason_81.csv
circle/Jason__circle_jason_82.csv,circle,Jason,100,3,3,0,circle_jason_82.csv
circle/Jason__circle_jason_83.csv,circle,Jason,100,3,3,0,circle_jason_83.csv
circle/Jason__circle_jason_84.csv,circle,Jason,100,3,3,0,circle_jason_84.csv
circle/Jason__circle_jason_85.csv,circle,Jason,100,3,3,0,circle_jason_85.csv
circle/Jason__circle_jason_86.csv,circle,Jason,100,3,3,0,circle_jason_86.csv
circle/Jason__circle_jason_87.csv,circle,Jason,100,3,3,0,circle_jason_87.csv
circle/Jason__circle_jason_88.csv,circle,Jason,100,3,3,0,circle_jason_88.csv
circle/Jason__circle_jason_89.csv,circle,Jason,100,3,3,0,circle_jason_89.csv
circle/Jason__circle_jason_90.csv,circle,Jason,100,3,3,0,circle_jason_90.csv
circle/Jason__circle_jason_91.csv,circle,Jason,100,3,3,0,circle_jason_91.csv
circle/Jason__circle_jason_92.csv,circle,Jason,100,3,3,0,circle_jason_92.csv
circle/Jason__circle_jason_93.csv,circle,Jason,100,3,3,0,circle_jason_93.csv
circle/Jason__circle_jason_94.csv,circle,Jason,100,3,3,0,circle_jason_94.csv
circle/Jason__circle_jason_95.csv,circle,Jason,100,3,3,0,circle_jason_95.csv
circle/Jason__circle_jason_96.csv,circle,Jason,100,3,3,0,circle_jason_96.csv
circle/Jason__circle_jason_97.csv,circle,Jason,100,3,3,0,circle_jason_97.csv
circle/Jason__circle_jason_98.csv,circle,Jason,100,3,3,0,circle_jason_98.csv
circle/Jason__circle_jason_99.csv,circle,Jason,100,3,3,0,circle_jason_99.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_50.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_50.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_51.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_51.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_52.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_52.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_53.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_53.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_54.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_54.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_55.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_55.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_56.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_56.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_57.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_57.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_58.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_58.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_59.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_59.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_60.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_60.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_61.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_61.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_62.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_62.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_63.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_63.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_64.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_64.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_65.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_65.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_66.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_66.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_67.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_67.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_68.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_68.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_69.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_69.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_70.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_70.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_71.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_71.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_72.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_72.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_73.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_73.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_74.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_74.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_75.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_75.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_76.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_76.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_77.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_77.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_78.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_78.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_79.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_79.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_80.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_80.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_81.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_81.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_82.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_82.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_83.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_83.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_84.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_84.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_85.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_85.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_86.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_86.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_87.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_87.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_88.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_88.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_89.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_89.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_90.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_90.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_91.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_91.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_92.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_92.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_93.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_93.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_94.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_94.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_95.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_95.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_96.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_96.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_97.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_97.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_98.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_98.csv
circle/Lucas_Charoing_Fanny_Gautier__circle_CHAROING_99.csv,circle,Lucas_Charoing_Fanny_Gautier,100,3,6,0,circle_CHAROING_99.csv
circle/MEHDI_BELLAM__circle_BELLAM_1.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_1.csv
circle/MEHDI_BELLAM__circle_BELLAM_10.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_10.csv
circle/MEHDI_BELLAM__circle_BELLAM_11.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_11.csv
circle/MEHDI_BELLAM__circle_BELLAM_12.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_12.csv
circle/MEHDI_BELLAM__circle_BELLAM_13.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_13.csv
circle/MEHDI_BELLAM__circle_BELLAM_14.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_14.csv
circle/MEHDI_BELLAM__circle_BELLAM_15.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_15.csv
circle/MEHDI_BELLAM__circle_BELLAM_16.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_16.csv
circle/MEHDI_BELLAM__circle_BELLAM_17.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_17.csv
circle/MEHDI_BELLAM__circle_BELLAM_18.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_18.csv
circle/MEHDI_BELLAM__circle_BELLAM_19.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_19.csv
circle/MEHDI_BELLAM__circle_BELLAM_2.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_2.csv
circle/MEHDI_BELLAM__circle_BELLAM_20.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_20.csv
circle/MEHDI_BELLAM__circle_BELLAM_3.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_3.csv
circle/MEHDI_BELLAM__circle_BELLAM_4.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_4.csv
circle/MEHDI_BELLAM__circle_BELLAM_5.csv,circle,MEHDI_BELLAM,100,3,3,0,circle_BELLAM_5.csv
